locus_tag	localization	sense_tags	annotation	antisense_tags	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TU1394	Chr	sll0846	hypothetical protein	slr0861	912.6438371776205	0.5348833882485714	0.14916689436979294	3.585804950276474	3.360400617104058e-4	0.008275272267970537
TU1000	Chr	ssr2595; slr1544; ncr0410	high light-inducible polypeptide HliB; CAB/ELIP/HL IP superfamily ; unknown protein ; ncRNA	NA	619.4661920102734	-1.2745264257653663	0.35915401053103063	-3.548690501550861	3.8715183859107144e-4	0.009469524700673504
TU2056	Chr	ssr2831; slr1689; slr1690	photosystem I subunit IV ; formamidopyrimidine-DNA glycosylase ; hypothetical protein	NA	12343.471070787637	-0.3812025376536772	0.10751258806647006	-3.5456549275699447	3.916386924971982e-4	0.00951498031436146
TU1517	Chr	ncr0580	NA	sll1595; sll1596	145.70517220885554	-0.6406813647984915	0.18265836075080621	-3.5075392233074316	4.5227167498845285e-4	0.010914823089721328
TU3434	Chr	sll0519; sll0520; sll0521; sll0522	NADH dehydrogenase subunit 1 ; NADH dehydrogenase subunit NdhI ; NADH dehydrogenase subunit 6 ; NADH dehydrogenase subunit 4L	slr0557	7594.616074410415	0.2918321470965567	0.0835097988021386	3.494585680753468	4.7479818392112433e-4	0.011382578978771325
TU1500	Chr	ssl3142	unknown protein	NA	70.27088984733464	1.0248903181201316	0.2954282218028947	3.4691686253452225	5.22071664991326e-4	0.012433548863609211
TU650	Chr	NA	NA	slr1028	238.5758802577341	0.500853437521951	0.14445226455208557	3.4672591604914356	5.257946836991017e-4	0.01244037094765195
TU727	Chr	NA	NA	NA	32.47699636428519	1.5733125632435216	0.4544876273020663	3.46172803995355	5.36719210455957e-4	0.012616386635393275
TU246	Chr	ssr2998; slr1794; slr1795; ssr3000	hypothetical protein ; probable anion transporting ATPase ; peptide methionine sulfoxide reductase ; hypothetical protein	sll1667	2900.9824241483966	-0.34616615686301816	0.10037538495287288	-3.4487156091659945	5.632595887907029e-4	0.013154836847886094
TU3110	Chr	slr0615; ncr1520	ATP-binding protein of ABC transporter ; ncRNA	NA	1579.0003530560027	-0.3548115895064529	0.10309345936590557	-3.4416498552748536	5.781781211950925e-4	0.013416697427732275
TU2081	Chr	slr0944	multidrug-efflux transporter 	NA	122.89779365344219	-0.6161904055521695	0.17915063700529885	-3.439509989205029	5.827682777728455e-4	0.01343707748750128
TU7014	pSYSA	NA	NA	slr7023; slr7024; slr7025; slr7026	28.769149064083756	1.1772450866761472	0.3426932573284826	3.4352735617080428	5.91955937484318e-4	0.013562534770210324
TU306	Chr	slr1305	regulatory components of sensory transduction system	NA	752.3148457020231	0.3762714895005561	0.10975323438542936	3.428340782916455	6.072826310875451e-4	0.013826183173188135
TU1352	Chr	sll1626	SOS function regulatory protein	NA	3307.399462183834	0.47773612231858736	0.13957520194688602	3.4227865384023244	6.198273144651846e-4	0.0140235929897748
TU2926	Chr	ssr1528	hypothetical protein	NA	637.5207558436656	0.42417484716990544	0.12510365831080375	3.3905870771268596	6.974309471334074e-4	0.01568136663740953
TU377	Chr	sll1021	hypothetical protein	NA	332.19660433084135	0.4653046328579276	0.1375343615967685	3.3831882262422224	7.164950765786812e-4	0.016010568995153247
TU1188	Chr	Norf4	NA	slr0884; ncr0460	1362.000256187506	-0.470603783578971	0.1394530703033157	-3.37463909941452	7.391255194858206e-4	0.016414934849930493
TU300	Chr	ssr2153	unknown protein	NA	14628.092257606466	0.800318505902448	0.2384000799887374	3.3570395863132974	7.878183216935638e-4	0.017389648320309155
TU1608	Chr	slr2104	hybrid sensory kinase	sll1973	1027.8518712023492	0.3539098752046531	0.10550409378347587	3.3544658080375145	7.95183797427826e-4	0.017445850585992302
TU2998	Chr	sll0830	elongation factor G	NA	260.70717821162526	0.5383364162253959	0.16068060893690952	3.3503508593048155	8.070925865310341e-4	0.017600452790616526
TU3085	Chr	slr0513	periplasmic iron-binding protein	NA	1076.9014277635854	-0.4208906695617953	0.12578119727077097	-3.3462129371827967	8.19234569755268e-4	0.017758258338407606
TU2759	Chr	NA	NA	slr0482; slr0483	379.56879147763465	-0.476429597858011	0.14277546286430023	-3.3369150994161343	8.471382161515509e-4	0.01825381156231318
TU1430	Chr	slr1251	peptidyl-prolyl cis-trans isomerase	ssl2296	340.0079862834636	-0.38656458161723367	0.11600180254640224	-3.332401506973159	8.609994069204281e-4	0.018442709189656507
TU3685	Chr	slr1186	hypothetical protein	NA	452.80984190083234	-0.5003301242328694	0.150341938926716	-3.3279477955699024	8.748825924443656e-4	0.01852090634297429
TU905	Chr	csiR1; slr1214	ncRNA; two-component response regulator PatA subfamily	NA	23671.274720974674	-0.3722231407294897	0.11183223761762975	-3.328406447541301	8.734433470426291e-4	0.01852090634297429
TU2585	Chr	NA	NA	slr0011; slr0012	92.66939705141506	0.5618988928589065	0.16896199548485744	3.3255933752822213	8.823054160334359e-4	0.018569451197913013
TU2158	Chr	slr0442	unknown protein	NA	2116.1226677019813	0.5239871639040059	0.15777788125902006	3.3210432268626366	8.968164624069991e-4	0.018657905712145616
TU855	Chr	NA	NA	slr1897	234.57753924369163	-0.5012572172983486	0.15089266799258866	-3.3219454859328796	8.939215689606667e-4	0.018657905712145616
TU6038	pSYSX	NA	NA	slr6039; slr6040; slr6041	54.36851325389068	0.8901399543681561	0.26935560034324046	3.304701863387465	9.50774798347907e-4	0.01966745582868242
TU2889	Chr	NA	NA	sll0184	224.42349646417276	-0.7214113794259153	0.21932259752320563	-3.289270634092256	0.0010044738865858693	0.02054347722847936
TU3268	Chr	sll0672	cation-transporting p-type ATPase PacL	ssr1175; slr0703; smr0002; slr0704; ssr1176	367.1798842206712	0.41624173712227247	0.12652393767867068	3.2898259788546103	0.001002493615281823	0.02054347722847936
TU1983	Chr	ssl2162	unknown protein	slr1152	304.26183762420385	-0.49594912434837446	0.15153112498859475	-3.272919173441779	0.00106442911324024	0.02144764512463835
TU2057	Chr	slr1690	hypothetical protein 	NA	26.572071480834843	1.0654271914071474	0.3257375768845828	3.2708145053361637	0.0010723822562319174	0.02144764512463835
TU2753	Chr	slr0476	unknown protein	sml0002; ncl1310	2583.9312700379523	1.2303723266577764	0.37608195436386493	3.2715537461480344	0.0010695825631273801	0.02144764512463835
TU2784	Chr	sll0685; sll0686	hypothetical protein ; probable cytochrome c-type biogenesis protein	NA	36.701271041805875	1.209171208698834	0.36934122489635596	3.273859312721319	0.0010608941656588123	0.02144764512463835
TU7092	pSYSA	NA	NA	slr7100	105.74069279178117	0.5552500174073812	0.17030978542688507	3.2602355526174573	0.0011131972115185425	0.022141614866467714
TU1338	Chr	ncl0560; sll1689	ncRNA; group2 RNA polymerase sigma factor SigE	slr1819	1028.0598969291048	0.4963177241111667	0.1524448690715928	3.255719442273132	0.0011310545490475447	0.02228461781152446
TU5001	pSYSM	sll5002; ssl5001	sll5002; ssl5001	NA	359.00039859643493	0.3659849149021565	0.11242716051913629	3.2553069312807383	0.001132698805889641	0.02228461781152446
TU3314	Chr	ncl1590; sll0038	ncRNA; positive phototaxis protein; two-component respons e regulator PatA subfamily	NA	1812.6469083450681	0.37799638130369945	0.11678114613984317	3.2367928710945866	0.0012088111605402236	0.023653494060300595
TU1542	Chr	ssl0467	unknown protein	slr0260	379.9108386609476	0.6223925815173548	0.19262418928646088	3.2311236912813905	0.0012330456781377774	0.023997985778810505
TU332	Chr	ssl1784; sll0933; ncl0110	30S ribosomal protein S15 ; hypothetical protein ; ncRNA	NA	2266.028602438666	0.23923855545262193	0.07421243893888174	3.2236988687253465	0.0012654639612175804	0.024497216789345678
TU791	Chr	slr1136; slr1137; slr1138	cytochrome c oxidase subunit II ; cytochrome c oxidase subunit I ; cytochrome c oxidase subunit III	NA	951.1505312294638	0.4526279340235191	0.14050394929534338	3.221460580243777	0.0012753900582052706	0.024558042610122763
TU8020	pSYSG	NA	NA	sll8020; sll8019	379.5072646750003	-0.6195298153717708	0.1924477219195911	-3.2192109586551716	0.0012854387925176406	0.02462057369795692
TU3489	Chr	slr1462	hypothetical protein 	NA	90.53139658351012	-0.5767667672738158	0.1807732377342164	-3.190553947602646	0.0014200032728428737	0.027054799198374755
TU5062	pSYSM	slr5055; slr5056	slr5055; slr5056	sll5057	8294.108000718259	0.7465191440921418	0.23412360031773136	3.1885685299518443	0.0014297911469201366	0.02709865943377432
TU3606	Chr	ssr1256	hypothetical protein	ncl1750	109.28306083651385	0.9459062042814138	0.2972819565396043	3.181848691026759	0.0014633824894942939	0.027590857354007
TU706	Chr	sll1583	DNA ligase	NA	1204.7909175374164	0.4350923689477823	0.1368206918889108	3.180018774507061	0.0014726551082778528	0.027621821201895477
TU3112	Chr	slr0616	unknown protein	NA	285.5921375001856	0.5673591389744082	0.1788477263415469	3.1723027772291497	0.0015123524241790664	0.028220184409939283
TU696	Chr	sll1286	transcriptional regulator	slr1394; ssr2340; slr1395	257.76013080142843	0.6323809225115672	0.19960504986264158	3.168160940551057	0.0015340657183448114	0.028478553335426756
TU3454	Chr	slr1426	recombination protein RecR	sll1338; sll1340	414.10503005324995	-0.33423147281079835	0.10563632204835623	-3.1639824856624608	0.0015562616048500838	0.028743199028353587
TU1448	Chr	slr1263	hypothetical protein	sll1961	484.80801600717297	0.3607544737707093	0.1140801597340191	3.162289346471971	0.0015653394323813228	0.028764105305687248
TU3694	Chr	slr0591	ribonucleoside-diphosphate reductase beta chain	sll0573	890.0656747942285	-0.3245569658189842	0.10326388413578107	-3.1429862292631388	0.0016723370735488023	0.03042140807159128
TU962	Chr	sll1722	hypothetical protein	NA	122.63538752990851	0.6067978244940113	0.1930004294759293	3.144023182444214	0.0016664223770469784	0.03042140807159128
TU1187	Chr	slr0884; ncr0460	glyceraldehyde 3-phosphate dehydrogenase 1 (NAD+) ; ncRNA	Norf4	185.80012004430228	0.40042253539205314	0.12775915467811583	3.1341983781976483	0.0017232431241132671	0.031074145229500322
TU5076	pSYSM	NA	NA	NA	260.5765525534785	0.5695882896478021	0.1817544870594787	3.133833441269627	0.0017253876218589958	0.031074145229500322
TU958	Chr	slr1834	photosystem I P700 chlorophyll a apoprotein A1	ncl0430	57557.643397277156	0.3618794489312661	0.1157682142085786	3.1258964423453146	0.0017726396214256957	0.03176710608693573
TU3402	Chr	ncr1580; slr0927	ncRNA; photosystem II reaction center D2 protein	NA	6757.874824465344	-0.39076449373263916	0.12534937596134127	-3.1174027851016506	0.0018245210935646508	0.03253579487046323
TU371	Chr	ssl1972; sll1025	hypothetical protein ; hypothetical protein	slr1087	1608.9902064546823	-0.3394561747059451	0.10899784261224359	-3.1143384728590435	0.0018435786864508816	0.03271448453407937
TU3298	Chr	NA	NA	sll0741; sll0742; sll0743; sll0744; sll0745	375.79831838644725	-0.6512107381583281	0.20992599877758558	-3.1020966528699434	0.0019215520874604018	0.033931797837105634
TU1203	Chr	ssl2598	photosystem II reaction center protein H	NA	2073.9274698659674	-0.398853495325242	0.12876609515217824	-3.097504004092609	0.001951577598467555	0.034036576788468595
TU178	Chr	sll1040; sll1041; sll1318	unknown protein ; similar to sulfate transport ATP-binding protein C ysA ; hypothetical protein	NA	792.7042197182075	-0.42592777016574	0.1375344939598804	-3.096879611088587	0.0019556928099451567	0.034036576788468595
TU763	Chr	slr2015; slr2016; slr2017; slr2018; slr2019	type 4 pilin-like protein; essential for motility ; type 4 pilin-like protein; essential for motility ; type 4 pilin-like protein; essential for motility ; unknown protein ; ATP-binding protein of ABC transporter	ncl0310; sll1921	6036.019148420869	0.44350322372916584	0.14317063629842605	3.0977247513570036	0.0019501246139989408	0.034036576788468595
TU1642	Chr	slr1512; slr1513	sodium-dependent bicarbonate transporter ; periplasmic protein; function unknown	NA	7197.064314552314	0.5884231260015176	0.19046028768451825	3.0894793510770704	0.0020050764384033463	0.034729075153206286
TU5096	pSYSM	sll5083	unknown protein	NA	407.56776994585584	-0.38474745341484756	0.12471066093283514	-3.085120795102347	0.002034694981249407	0.03507426586725168
TU715	Chr	ncl0270	NA	slr1702; slr1703	1213.8212364793783	0.7388613311470615	0.23968451191969914	3.0826411153116156	0.002051724268972047	0.03520019835866735
TU3257	Chr	slr0702	unknown protein 	NA	174.87325243060297	-0.5991809972223892	0.19461257338336097	-3.0788401119494067	0.002078081765904463	0.03548422638006678
TU541	Chr	slr2032	hypothetical protein YCF23	sll1945	1699.1288318063803	-0.3204488440742374	0.10419006330236946	-3.0756180955977004	0.002100667206359382	0.03570148022075569
TU5051	pSYSM	sll5046; ssl5045; sll5044; sll5043	sll5046; ssl5045; sll5044; sll5043	NA	8752.00327416613	0.508094461393268	0.16532431460126643	3.07331963007803	0.0021169161536982793	0.03580951624480267
TU2471	Chr	NA	NA	slr0380; slr0381	91.74724910665583	-0.6954024237503565	0.2272832100091743	-3.0596295420250645	0.002216109250637105	0.037313095289796844
TU7030	pSYSA	ssr7036	unknown protein	NA	246.81051005854516	0.8764376000792158	0.2889027110618785	3.033677312538256	0.002415926919993822	0.04048914560360017
TU1828	Chr	NA	NA	ncl0860; sll1894	288.04966894191773	-0.464313481175318	0.15324577887983698	-3.029861472004363	0.0024466593065762877	0.04081523820187171
TU7021	pSYSA	NA	NA	sll7030; sll7029	169.92922168886338	0.48461334316569865	0.1606898049795834	3.0158312982411775	0.002562758020777997	0.04255589006979976
TU2704	Chr	sll0068	unknown protein	NA	1227.2590767259246	0.34566028526339687	0.11488246831817554	3.008816665620946	0.002622673263088547	0.043351950741463655
TU5047	pSYSM	sll5042	probable sulfotransferase	NA	1413.1058914036134	0.5320515807282038	0.17702250264071698	3.0055590266286663	0.002650931381943125	0.04361987092106415
TU292	Chr	Norf1; sll1193	NA; hypothetical protein	ncr0140	20240.819097830758	0.401359473160821	0.13364856904746458	3.0030959255409635	0.002672481802337531	0.043775493775845525
TU2170	Chr	NA	NA	sll0426; 6803t23	105.91799813739507	-0.536311826548663	0.1787149121155059	-3.0009349538892276	0.002691520527939652	0.043888758158295224
TU2138	Chr	slr1641	ClpB protein	ssl2971	301.4645840846648	0.577888421085303	0.19355016271395092	2.985729451126157	0.0028290281236733176	0.045924133666804534
TU3356	Chr	NA	NA	slr0533	85.17417077182775	-0.5853210886240835	0.19622024250408251	-2.982980151050957	0.002854565062570518	0.04613181038618426
TU1759	Chr	NA	NA	sll0808; ssl1507	173.54242684909264	0.40268192076842013	0.1352290359922794	2.9777770566330917	0.0029034709621912694	0.04671362170281065
TU2535	Chr	sll0319; sll0320	periplasmic protein; function unknown ; probable ribonuclease D	slr0347	894.9482136001105	0.33569258764415	0.11340946729072718	2.9600049772176082	0.0030763407223504675	0.04826253354634193
TU2544	Chr	SyR46; sll0315; sll0317	ncRNA; putative transposase [ISY203_i2] ; putative transposase [ISY203_i1]	slr0351; slr0352; slr0353	61.774272088649894	0.828221493375269	0.2800876747721774	2.9570079941894702	0.003106400639861235	0.04826253354634193
TU2815	Chr	NA	NA	slr0642	49.81576091507633	-0.6566444341684574	0.22200690502198525	-2.9577658141012786	0.0030987744683130527	0.04826253354634193
TU3038	Chr	slr0078	putative 6-pyruvoyl tetrahydrobiopterin synthas e	NA	166.36758552194993	-0.44603753849558664	0.1507247665936657	-2.959284983987042	0.0030835379897009812	0.04826253354634193
TU3460	Chr	slr1428	hypothetical protein	NA	257.45278289063623	0.402703834528107	0.1358616859817079	2.9640721121503386	0.0030359713285793817	0.04826253354634193
TU483	Chr	slr1046	putative TatA protein 	NA	225.24439799509398	0.43638286657099473	0.1472558652024176	2.96343283828555	0.0030422844318564123	0.04826253354634193
TU7054	pSYSA	slr7059	MerR family transcriptional regulator	NA	163.09450347278988	0.5852370508417457	0.19779529724318307	2.958801644925942	0.003088378201363338	0.04826253354634193
TU766	Chr	ncl0310; sll1921	ncRNA; hypothetical protein	slr2015; slr2016; slr2017; slr2018; slr2019	358.0611260095251	0.3906903782344158	0.13174213110418065	2.9655689866247945	0.0030212357709533703	0.04826253354634193
TU3088	Chr	NA	NA	slr0513	104.60412462399721	-0.6105422737241025	0.2066543478127669	-2.9544129130893797	0.0031326455408686132	0.048462294264719576
TU2024	Chr	slr1674; slr1675	hypothetical protein ; putative hydrogenase expression/formation protein HypA1	NA	686.0084866226699	0.46063378877043054	0.15631794694386422	2.9467748123371273	0.0032110695066557625	0.04946413452805898
TU1748	Chr	ncr0720	NA	NA	298.99216490248745	-0.38851791657820156	0.13227829668017616	-2.9371251847728597	0.0033127034989913163	0.050599099858010824
TU1847	Chr	ncr0760; slr1971	ncRNA; hypothetical protein	NA	316.50898664370936	0.5576186824322834	0.18977698610629995	2.938284003097952	0.003300345407706783	0.050599099858010824
TU50	Chr	sll1394; sll1395; sll1396; sll1397	peptide methionine sulfoxide reductase ; dTDP-6-deoxy-L-mannose-dehydrogenase ; unknown protein ; putative transposase [ISY100_a]	slr1495; slr1496; slr1498	916.534208536106	-0.2952952050058393	0.10083476147611273	-2.92850601006076	0.0034059524799607012	0.051804823434696376
TU1563	Chr	slr0270	hypothetical protein	ssl0452; ssl0453	369.42011444895775	-0.4164012801381906	0.14300157420647178	-2.9118650088213203	0.003592778662325084	0.05265529861383322
TU1650	Chr	slr1517	3-isopropylmalate dehydrogenase	NA	420.68619157380806	-0.35577269256409705	0.12213020701459694	-2.913060587227002	0.0035790515251841433	0.05265529861383322
TU204	Chr	NA	NA	ncl0060; sll1033	68.46960130726343	0.6330378659251523	0.2170699362649483	2.916285307940974	0.0035422641645765783	0.05265529861383322
TU2821	Chr	slr0645; slr0646	hypothetical protein ; probable D-alanyl-D-alanine carboxypeptidase	ncl1330; sll0602; sll0603	264.08045054303625	0.46159560407182826	0.15815664327288287	2.918597629031573	0.0035160975313033526	0.05265529861383322
TU3060	Chr	slr0096; slr0498	low affinity sulfate transporter ; unknown protein	NA	121.6568348894668	-0.5243941618570503	0.17966881699460854	-2.9186709782409612	0.0035152703842002767	0.05265529861383322
TU6037	pSYSX	slr6039; slr6040; slr6041	slr6039; slr6040; slr6041	NA	142.5233649268151	0.5516660635752576	0.18934279188032477	2.9135836547923164	0.003573060895758382	0.05265529861383322
TU7023	pSYSA	sll7031; sll7030	sll7031; sll7030	NA	113.63045655612689	0.5382763492118456	0.18436504229917566	2.919622627473844	0.0035045548292777584	0.05265529861383322
TU7072	pSYSA	NA	NA	sll7075; ssl7074	38.272722736910126	0.9123668908464613	0.312922584176587	2.9156313317788487	0.003549696745925958	0.05265529861383322
TU895	Chr	ssr2016	hypothetical protein	NA	75.60831233741798	-0.9982788758019444	0.3421653332107129	-2.91753365671087	0.0035281157065637425	0.05265529861383322
TU1180	Chr	NA	NA	slr0881	247.23714713805464	0.42812094432673575	0.1473662067772592	2.905150059089403	0.0036707706615417765	0.05358141046282755
