"","dWT3_0h","dWT2_0h","dWT1_0h","dWT1_1h","dWT3_1h","dWT2_1h","dIF31_0h","dIF12_0h","dIF11_0h","dIF31_1h","dIF12_1h","dIF11_1h"
"ncl0620",18.8507773033824,13.9158609479446,15.6577598830804,11.2911391045254,13.9621496262369,15.8061235380101,8.55474438979803,15.7999556970542,20.2954122219422,16.2530311642922,12.6501827153603,29.0975176150907
"ncl0640",41.2360753511491,28.8257119635995,36.0128477310848,53.9465534993991,59.6564574939211,37.5395434027739,48.7620430218488,45.6443164581566,43.490169047019,85.328413612534,60.0883678979615,60.7624632550423
"ncl0650",32.9888602809193,31.8076821667305,21.9208638363125,32.6188463019622,26.6550129228158,25.6849507492663,23.0978098524547,29.8443607611024,32.8592388355255,21.3321034031335,18.9752740730405,29.953326956711
"ncl0660",78.9376299579139,65.6033444688817,59.4994875557054,46.4191274297155,62.1950301532369,62.2366114309146,63.3051084845054,69.3442500037379,69.5842704752305,65.0121246571688,67.4676411485884,56.4834165469407
"ncl0680",8.24721507022981,10.9338907448136,16.4406478772344,16.3094231509811,12.692863296579,7.90306176900503,14.5430654626567,14.9221803805512,7.73158560835894,11.1739589254509,9.48763703652024,5.9906653913422
"ncl0690",533.712632402015,422.44577877689,365.608693269926,3.7637130348418,13.9621496262369,17.7818889802613,298.560579203951,223.832705708268,193.289640208973,11.1739589254509,7.37927325062685,5.9906653913422
"ncl0700",48.3051168399175,60.63339413033,55.5850475849353,79.0379737316777,66.0028891422106,60.2608459886633,66.7270062404246,71.977575953247,70.5507186762753,175.735899463909,181.319285586831,130.938829267908
"ncl0710",203.824029592823,127.230728666922,126.044967058797,193.203935788545,266.550129228158,201.528075109628,176.227734429839,157.121781654039,217.450845235095,327.09225218138,256.166199986046,281.561273393083
"ncl0720",847.106805070748,749.468511053588,472.081460474873,1144.16876259191,1001.46691410008,980.967542077749,604.820428358721,587.231686740515,768.32631983067,571.903534093532,530.253492152187,554.564453369963
"ncl0730",31.8106866994579,22.8617715573376,32.0984077603147,13.8002811277532,27.9242992524737,17.7818889802613,30.7970798032729,28.0888101280964,28.0269978303012,20.3162889553652,30.5712748954541,16.260377490786
"ncl0740",41.2360753511491,25.8437417604685,21.1379758421585,13.8002811277532,49.5021668566579,28.6485989126432,35.0744519981719,34.2332373436175,35.7585834386601,16.2530311642922,18.9752740730405,24.8184709069891
"ncl0750",10.6035622331526,5.96394040626197,9.39465592984822,10.0365680929115,10.1542906372632,12.8424753746332,9.41021882877783,7.89997784852711,10.6309302114935,7.11070113437783,14.7585465012537,7.70228407458282
"ncl0760",1.1781735814614,1.98798013542066,0.782887994154018,1.25457101161393,0,1.97576544225126,5.13284663387882,1.75555063300602,1.93289640208973,2.03162889553652,0,0
"ncl0770",1.1781735814614,2.98197020313099,1.56577598830804,3.7637130348418,3.80785898897369,7.90306176900503,4.27737219489902,0.877775316503012,1.93289640208973,9.14233002991436,7.37927325062685,4.27904670810157
"ncl0780",5.89086790730701,4.96995033855164,10.9604319181563,6.27285505806966,8.88500430760527,7.90306176900503,7.69926995081823,10.5333037980361,8.69803380940381,18.2846600598287,21.0836378589339,12.8371401243047
"ncl0790",55.3741583286859,46.7175331823854,110.387207175717,75.2742606968359,77.4264661091317,69.151790478794,35.0744519981719,34.2332373436175,35.7585834386601,49.7749079406448,48.4923670755479,33.3765643231922
"ncl0800",27.0979923736122,19.8798013542066,27.4010797953906,35.1279883251901,34.2707309007632,44.4547224506533,18.8204376575557,30.7221360776054,23.1947568250768,27.4269900897431,24.2461835377739,28.2417082734704
"ncl0810",4.71269432584561,13.9158609479446,10.9604319181563,3.7637130348418,6.34643164828948,10.8667099323819,13.6875910236769,19.3110569630663,7.73158560835894,11.1739589254509,16.8669102871471,17.1161868324063
"ncl0820",9604.47103607335,13554.048563298,4690.28197297672,18264.0447870756,7811.18807271469,8341.68169718481,10562.5428980836,7843.80022827091,8833.33655755009,5824.68004350321,6377.80045232749,7644.94484869426
"ncl0830",433.567877977796,468.169321891565,366.39158126408,263.459912438926,238.625829975684,243.019149396905,311.392695788648,339.699047486666,330.525284757345,176.751713911678,164.452375299684,215.663954088319
"ncl0840",18.8507773033824,12.9218708802343,7.82887994154018,7.52742606968359,11.4235769669211,7.90306176900503,18.8204376575557,16.6777310135572,18.3625158198525,15.2372167165239,13.704364608307,6.84647473296251
"ncl0845",4.71269432584561,4.96995033855164,7.04599194738616,0,7.61571797794738,2.96364816337689,0,1.75555063300602,0.966448201044867,14.2214022687557,5.27090946473347,9.41390275782345
"ncl0850",229.743848384973,112.320877651267,163.62359077819,183.167367695634,184.046517800395,185.721951571618,264.341601644759,241.388212038328,228.081775446589,190.973116180433,210.836378589339,142.064350708972
"ncl0860",75.4031092135297,84.4891557553779,98.6438872634063,124.202530149779,85.042184087079,96.8125066703116,78.7036483861419,114.110791145392,90.8461308982175,83.2967847169975,121.23091768887,112.966833093881
"ncl0870",50.6614640028403,49.6995033855164,22.7037518304665,97.8565389058867,73.618607120158,81.9942658534272,62.4496340455256,60.5664968387078,56.0539956606023,51.8065368361814,33.7338205742942,51.3485604972188
"ncl0880",146.093524101214,116.296837922108,105.689879210792,259.696199404084,256.395838590895,191.649247898372,183.071529941678,191.355018997657,149.799471161954,295.602004300564,317.308749776955,196.836148572672
"ncl0900",140.202656193907,222.653775167114,108.038543193254,122.947959138165,97.735047383658,101.75192027594,145.430654626567,137.810724690973,119.839576929564,54.8539801794862,52.7090946473347,72.7437940377267
"ncl0910",4.71269432584561,4.96995033855164,3.13155197661607,10.0365680929115,20.3085812745263,11.8545926535075,2.56642331693941,9.65552848153313,9.66448201044867,19.300474507597,27.408729216614,33.3765643231922
"ncl0920",43.5924225140719,31.8076821667305,46.1903916550871,32.6188463019622,59.6564574939211,49.3941360562814,38.4963497540911,42.1332151921446,46.3895136501536,51.8065368361814,35.8421843601876,28.2417082734704
"ncl0930",4.71269432584561,0.993990067710329,2.34866398246205,0,1.2692863296579,2.96364816337689,4.27737219489902,0,1.93289640208973,2.03162889553652,2.10836378589339,3.42323736648126
"ncl0940",0,1.98798013542066,1.56577598830804,2.50914202322786,2.53857265931579,1.97576544225126,4.27737219489902,1.75555063300602,0,10.1581444776826,4.21672757178677,2.56742802486094
"ncl0950",10.6035622331526,3.97596027084131,11.7433199123103,0,7.61571797794738,4.93941360562814,3.42189775591921,7.89997784852711,9.66448201044867,1.01581444776826,1.05418189294669,4.27904670810157
"ncl0980",258.020014340047,311.118891193333,220.774414351433,258.44162839247,196.739381096974,194.612896061749,266.052550522719,278.254775331455,263.840358885249,182.846600598287,198.186195873978,190.84548318133
"ncl0990",3.53452074438421,0.993990067710329,2.34866398246205,1.25457101161393,6.34643164828948,1.97576544225126,0,0.877775316503012,2.8993446031346,7.11070113437783,5.27090946473347,3.42323736648126
"ncl1010",98.9665808427578,127.230728666922,80.6374633978639,250.914202322786,149.775786899632,130.400519188583,61.5941596065458,80.7553291182771,72.4836150783651,131.040063762106,119.122553902976,134.362066634389
"ncl1020",1306.59450184069,1064.56336251776,2157.63931188847,1055.09422076732,1410.17711224992,1196.32597528314,1379.88027007442,1285.06306336041,1174.23456426951,1199.67686281432,1209.14663120986,979.901696155259
"ncl1040",1.1781735814614,0,0,0,2.53857265931579,0.987882721125629,1.71094887795961,0.877775316503012,0.966448201044867,2.03162889553652,2.10836378589339,3.42323736648126
"ncl1045",179.082384382133,199.792003609776,144.834278918493,245.895918276331,302.090146458579,260.801038377166,147.997077943506,177.310613933608,187.490951002704,333.18713886799,288.845838667394,290.975176150907
"ncl1050",193.22046735967,155.062450562811,149.531606883417,144.275666335602,158.660791207237,156.085469937849,254.931382815981,204.521648745202,218.41729343614,407.341593555073,402.697483105637,335.477261915163
"ncl1060",11.781735814614,7.95192054168263,12.5262079064643,30.1097042787344,29.1935855821316,37.5395434027739,9.41021882877783,15.7999556970542,11.5973784125384,24.3795467464383,26.3545473236673,23.1068522237485
"ncl1080",17.672603721921,34.7896523698615,24.2695278187746,71.5105476619941,27.9242992524737,32.6001297971457,10.2656932677576,14.0444050640482,8.69803380940381,10.1581444776826,17.9210921800938,20.5394241988875
"ncl1090",0,0,0,0,0,0,0,0,0,0,0,0
"ncl1100",23.563471629228,31.8076821667305,18.7893118596964,15.0548521393672,17.7700086152105,13.8303580957588,15.3985399016365,19.3110569630663,21.2618604229871,19.300474507597,14.7585465012537,14.5487588075453
"ncl1110",41.2360753511491,55.6634437917784,10.9604319181563,65.2376926039245,45.6943078676843,62.2366114309146,22.2423354134749,28.9665854445994,28.0269978303012,34.5376912241209,35.8421843601876,102.697120994438
"ncl1120",569.057839845857,461.211391417592,462.686804545025,567.066097249497,969.734755858633,885.142918128563,450.835029342356,590.742788006527,518.982683961094,886.806012901693,921.35497443541,753.112220625876
"ncl1130",159.053433497289,143.134569750287,127.610743047105,328.69760504285,383.324471556685,386.262143960121,94.1021882877783,97.4330601318343,123.705369733743,220.431735165713,212.944742375232,259.310230510955
"ncl1150",2.3563471629228,1.98798013542066,6.26310395323214,0,0,0,2.56642331693941,0.877775316503012,0,2.03162889553652,1.05418189294669,1.71161868324063
"ncl1160",21.2071244663052,34.7896523698615,19.5721998538504,30.1097042787344,48.232880527,36.5516606816483,24.8087587304143,26.3332594950903,31.8927906344806,31.4902478808161,32.6796386813475,30.8091362983313
"ncl1170",82.4721507022982,94.4290564324812,93.1636713043281,63.9831215923105,90.1193294057106,81.9942658534272,68.4379551183843,105.333037980361,115.007335924339,80.2493413736927,79.063641971002,91.5715995533736
"ncl1180",50.6614640028403,37.7716225729925,39.9272877018549,12.5457101161393,34.2707309007632,31.6122470760201,44.4846708269498,36.8665632931265,82.1480970888137,18.2846600598287,26.3545473236673,30.8091362983313
"ncl1190",104.857448750065,144.128559817998,65.7625915089375,141.766524312374,67.2721754718685,82.9821485745528,103.512407116556,79.8775538017741,113.074439522249,73.1386402393149,61.1425497909082,111.255214410641
"ncl1200",21.2071244663052,20.8737914219169,25.0524158129286,12.5457101161393,5.07714531863158,8.89094449013066,13.6875910236769,16.6777310135572,5.7986892062692,2.03162889553652,7.37927325062685,4.27904670810157
"ncl1210",41.2360753511491,27.8317218958892,22.7037518304665,61.4739795690827,44.4250215380264,42.478957008402,41.9182475100104,39.4998892426355,65.718477671051,82.2809702692292,61.1425497909082,78.7344594290689
"ncl1220",362.877463090112,279.311209026602,200.419326503429,262.205341427312,265.2808428985,231.164556743397,251.509485060062,262.454819634401,262.873910684204,311.855035464856,254.057836200153,242.194043678549
"ncl1230",47.1269432584561,52.6814735886474,112.735871158179,58.9648375458548,43.1557352083685,55.3214323830352,38.4963497540911,31.5999113941084,40.5908244438844,21.3321034031335,18.9752740730405,27.38589893185
"ncl1255",155.518912752905,91.4470862293502,114.301647146487,132.984527231077,178.969372481763,155.097587216724,160.829194528203,164.143984186063,143.03433375464,166.593569433995,166.560739085578,160.036346882999
"ncl1260",0,0,0,0,0,0,0,0,0,0,0,0
"ncl1270",43.5924225140719,39.7596027084131,44.624615666779,57.7102665342409,59.6564574939211,68.1639077576684,70.1489039963438,44.7665411416536,28.993446031346,90.4074858513753,101.201461722883,110.39940506902
"ncl1280",12.9599093960754,25.8437417604685,14.0919838947723,63.9831215923105,40.6171625490527,43.4668397295277,6.84379551183843,12.2888544310422,22.2283086240319,13.2055878209874,20.0294559659872,54.7717978637001
"ncl1290",35.3452074438421,27.8317218958892,25.0524158129286,48.9282694529433,64.7336028125527,68.1639077576684,46.1956197049094,33.3554620271144,45.4230654491088,51.8065368361814,54.817458433228,51.3485604972188
"ncl1300",117.81735814614,104.368957109584,104.906991216638,121.693388126551,125.659346636132,124.473222861829,93.2467138487985,105.333037980361,70.5507186762753,115.802847045582,120.176735795923,126.659782559806
"ncl1310",137.846309030984,192.834073135804,93.9465592984822,209.513358939527,152.314359558948,141.267229120965,89.8248160928793,131.666297475452,132.403403543147,54.8539801794862,63.2509135768016,89.0041715285126
"ncl1320",12.9599093960754,7.95192054168263,6.26310395323214,28.8551332671204,12.692863296579,11.8545926535075,9.41021882877783,3.51110126601205,7.73158560835894,40.6325779107305,29.5170930025074,30.8091362983313
"ncl1330",73.0467620506069,101.386986906454,96.2952232809442,71.5105476619941,88.8500430760527,132.376284630834,69.293429557364,78.122003168768,90.8461308982175,37.5851345674257,34.7880024672409,35.0881830064329
"ncl1340",89.5411921910666,55.6634437917784,95.5123352867902,99.1111099175006,73.618607120158,73.1033213632965,73.5708017522631,73.733126586253,66.6849258720958,80.2493413736927,88.5512790075222,83.0135061371705
"ncl1350",1125.15577029564,1159.98640901795,1395.88929357661,4022.15466323427,3475.30597060332,3203.70366461041,1221.61749886316,1315.78519943801,1023.46864490651,2935.70375405028,2972.79293810967,2213.12295743013
"ncl1370",15.3162565589982,15.9038410833653,15.6577598830804,7.52742606968359,12.692863296579,14.8182408168844,19.6759120965355,18.4332816465632,18.3625158198525,8.1265155821461,17.9210921800938,7.70228407458282
"ncl1380",7.06904148876841,5.96394040626197,4.69732796492411,7.52742606968359,13.9621496262369,6.9151790478794,7.69926995081823,10.5333037980361,11.5973784125384,9.14233002991436,8.43345514357354,7.70228407458282
"ncl1390",123.708226053447,62.6213742657507,65.7625915089375,17.563994162595,62.1950301532369,60.2608459886633,81.2700717030813,74.610901902756,98.5777165065765,37.5851345674257,27.408729216614,33.3765643231922
"ncl1400",3.53452074438421,3.97596027084131,5.48021595907813,3.7637130348418,6.34643164828948,1.97576544225126,3.42189775591921,8.77775316503012,1.93289640208973,6.09488668660957,3.16254567884008,1.71161868324063
"ncl1410",260.37636150297,280.305199094313,234.083510252051,348.770741228673,283.050851513711,319.086118923578,261.77517832782,276.499224698449,299.598942323909,177.767528359446,210.836378589339,225.077856846143
"ncl1440",0,0.993990067710329,3.13155197661607,1.25457101161393,0,0,0,0.877775316503012,1.93289640208973,1.01581444776826,1.05418189294669,4.27904670810157
"ncl1450",235.63471629228,261.419387807816,277.142349930522,208.258787927913,152.314359558948,125.461105582955,229.267149646587,271.232572799431,215.517948833005,78.2177124781562,93.8221884722557,104.408739677678
"ncl1460",93.0757129354508,129.218708802343,63.4139275264755,161.839660498197,82.5036114277632,81.0063831323016,117.199998140233,78.122003168768,63.7855812689613,82.2809702692292,86.4429152216288,76.1670314042079
"ncl1470",346.383032949652,177.924222120149,235.649286240359,99.1111099175006,266.550129228158,275.61927919405,237.821894036385,206.277199378208,379.814143010633,165.577754986227,150.748010691377,177.152533715405
"ncl1480",183.795078707979,134.188659140894,167.53803074896,145.530237347216,257.665124920553,170.903710754734,212.157660866991,278.254775331455,220.35018983823,489.622563824302,398.48075553385,213.096526063458
"ncl1490",306.325131179965,508.922914667688,189.458894585272,831.780580700037,313.5137234255,370.456020422111,322.513863495386,282.64365191397,312.162768937492,232.621508538932,270.9247464873,563.978356127787
"ncl1500",812.939771208367,385.668146271607,364.042917281618,346.261599205445,1001.46691410008,1072.84063514243,541.515319874215,934.830712075707,926.823824802028,892.900899588302,731.602233705005,669.242905147085
"ncl1510",0,2.98197020313099,0.782887994154018,1.25457101161393,0,0.987882721125629,1.71094887795961,0,0.966448201044867,2.03162889553652,2.10836378589339,2.56742802486094
"ncl1520",16.4944301404596,15.9038410833653,11.7433199123103,28.8551332671204,27.9242992524737,23.7091853070151,14.5430654626567,14.0444050640482,12.5638266135833,15.2372167165239,12.6501827153603,13.692949465925
"ncl1530",15.3162565589982,8.94591060939296,25.0524158129286,18.818565174209,41.8864488787106,31.6122470760201,17.9649632185759,28.0888101280964,18.3625158198525,24.3795467464383,14.7585465012537,11.1255214410641
"ncl1560",0,0,0,0,0,0,0,0.877775316503012,0,0,0,0
"ncl1570",140.202656193907,123.254768396081,169.886694731422,237.113921195033,128.197919295447,145.218760005467,69.293429557364,90.4108575998102,109.20864671807,86.3442280603023,108.580734973509,145.487588075453
