GeneID	Name	Product	Cyanobase_category	Biological_Process_GO_Term	Molecular_Function_GO_Term
sll0086	sll0086	putative arsenical pump-driving ATPase	putative arsenical pump-driving ATPase O Other categories O3 Drug and analog sensitivity	cellular metal ion homeostasis (GO:0006875)	ATP binding (GO:0005524)
sll0088	sll0088	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
sll0088-as	sll0088-as	asRNA	N/A	N/A	N/A
sll0088-as2	sll0088-as2	asRNA	N/A	N/A	N/A
sll0092	sll0092	putative transposase [ISY391c: 2997600 - 299898 9]	putative transposase [ISY391c: 2997600 - 2998989] O Other categories O8 Transposon-related functions	N/A	N/A
sll0094	hik37	two-component sensor histidine kinase	two-component sensor histidine kinase J Regulatory functions	peptidyl-histidine phosphorylation (GO:0018106); phosphorylation (GO:0016310); signal transduction (GO:0007165); membrane (GO:0016020)	ATP binding (GO:0005524); protein histidine kinase activity (GO:0004673); transferase activity; transferring phosphorus-containing groups (GO:0016772); two-component sensor activity (GO:0000155)
sll0095	sll0095	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
sll0096	sll0096	hypothetical protein	hypothetical protein P Hypothetical	metabolic process (GO:0008152)	binding (GO:0005488); catalytic activity (GO:0003824)
sll0098	sll0098	hypothetical protein	hypothetical protein P Hypothetical	rRNA processing (GO:0006364); cytoplasm (GO:0005737)	RNA methyltransferase activity (GO:0008173); catalytic activity (GO:0003824); iron-sulfur cluster binding (GO:0051536)
sll0099	cbiE;  cbiT;  cobL	precorrin-6y C5;  15-methyltransferase (decarbox ylating)	precorrin-6y C5; 15-methyltransferase (decarboxylating) B Biosynthesis of cofactors; prosthetic groups; and carriers B3 Cobalamin; heme; phycobilin and porphyrin	cobalamin biosynthetic process (GO:0009236); metabolic process (GO:0008152); tRNA modification (GO:0006400)	methyltransferase activity (GO:0008168); precorrin-6Y C5;15-methyltransferase (decarboxylating) activity (GO:0046025); protein methyltransferase activity (GO:0008276); tRNA (guanine-N7-)-methyltransferase activity (GO:0008176)
sll0100	ama	N-acyl-L-amino acid amidohydrolase	N-acyl-L-amino acid amidohydrolase A Amino acid biosynthesis A4 Glutamate family / Nitrogen assimilation	metabolic process (GO:0008152)	hydrolase activity (GO:0016787); protein binding (GO:0005515)
sll0101	sll0101	unknown protein	unknown protein Z Unknown	N/A	N/A
sll0102	sll0102	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
sll0103	sll0103	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
sll0107	eda	KHG/KDPG aldolase	KHG/KDPG aldolase F Energy metabolism F2 Amino acids and amines	metabolic process (GO:0008152)	catalytic activity (GO:0003824)
sll0107-as	sll0107-as	asRNA	N/A	N/A	N/A
sll0107-as2	sll0107-as2	asRNA	N/A	N/A	N/A
sll0108	amt1	ammonium/methylammonium permease	ammonium/methylammonium permease N Transport and binding proteins	transmembrane transport (GO:0055085); transport (GO:0006810); membrane (GO:0016020)	ammonium transmembrane transporter activity (GO:0008519)
sll0108-as	sll0108-as	asRNA	N/A	N/A	N/A
sll0109	aroH	chorismate mutase	chorismate mutase A Amino acid biosynthesis A1 Aromatic amino acid family	N/A	N/A
sll0135	sll0135	putative 5'-methylthioadenosine phosphorylase	putative 5&#x27;-methylthioadenosine phosphorylase O Other categories O7 Other	nucleoside metabolic process (GO:0009116)	catalytic activity (GO:0003824); transferase activity; transferring pentosyl groups (GO:0016763)
sll0136	pepP	aminopeptidase P	aminopeptidase P M Translation M2 Degradation of proteins; peptides; and glycopeptides	cellular process (GO:0009987); proteolysis (GO:0006508)	aminopeptidase activity (GO:0004177); manganese ion binding (GO:0030145); metalloexopeptidase activity (GO:0008235)
sll0140	sll0140	unknown protein	unknown protein Z Unknown	N/A	N/A
sll0141	sll0141	hypothetical protein	hypothetical protein P Hypothetical	protein secretion (GO:0009306); membrane (GO:0016020)	protein transporter activity (GO:0008565)
sll0142	sll0142	probable cation efflux system protein	probable cation efflux system protein N Transport and binding proteins	transport (GO:0006810); membrane (GO:0016020)	transporter activity (GO:0005215)
sll0142-as	sll0142-as	asRNA	N/A	N/A	N/A
sll0144	pyrH	uridine monophosphate kinase	uridine monophosphate kinase I Purines; pyrimidines; nucleosides; and nucleotides I4 Pyrimidine ribonucleotide biosynthesis	cellular amino acid biosynthetic process (GO:0008652); pyrimidine nucleotide biosynthetic process (GO:0006221); cytoplasm (GO:0005737)	UMP kinase activity (GO:0033862); uridylate kinase activity (GO:0009041)
sll0145	frr;  rrf	ribosome releasing factor	ribosome releasing factor M Translation M4 Protein modification and translation factors	translation (GO:0006412); translational termination (GO:0006415); cytoplasm (GO:0005737)	N/A
sll0145-as	sll0145-as	asRNA	N/A	N/A	N/A
sll0146	natC	Integral membrane protein of the ABC-type;  Nat permease for neutral amino acids	Integral membrane protein of the ABC-type; Nat permease for neutral amino acids N Transport and binding proteins	transport (GO:0006810); membrane (GO:0016020)	transporter activity (GO:0005215)
sll0147	sll0147	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
sll0148	sll0148	hypothetical protein	hypothetical protein P Hypothetical	proteolysis (GO:0006508)	cysteine-type endopeptidase activity (GO:0004197)
sll0148-as	sll0148-as	asRNA	N/A	N/A	N/A
sll0149	sll0149	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
sll0154	sll0154	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
sll0156	sll0156	unknown protein	unknown protein Z Unknown	N/A	N/A
sll0156-as	sll0156-as	asRNA	N/A	N/A	N/A
sll0157	sll0157	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
sll0158	glgB	1; 4-alpha-glucan branching enzyme	1;4-alpha-glucan branching enzyme E Central intermediary metabolism E6 Polysaccharides and glycoproteins	carbohydrate metabolic process (GO:0005975); glycogen biosynthetic process (GO:0005978)	1;4-alpha-glucan branching enzyme activity (GO:0003844); catalytic activity (GO:0003824); cation binding (GO:0043169); hydrolase activity; hydrolyzing O-glycosyl compounds (GO:0004553)
sll0160	sll0160	hypothetical protein	hypothetical protein P Hypothetical	respiratory electron transport chain (GO:0022904); membrane (GO:0016020)	electron carrier activity (GO:0009055); oxidoreductase activity (GO:0016491)
sll0161	sll0161	putative transposase [ISY523p: 2328180 - 232905 0]	putative transposase [ISY523p: 2328180 - 2329050] O Other categories O8 Transposon-related functions	transposition; DNA-mediated (GO:0006313)	DNA binding (GO:0003677); transposase activity (GO:0004803)
sll0162	sll0162	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
sll0163	sll0163	WD-repeat protein	WD-repeat protein O Other categories O7a WD repeat proteins	N/A	N/A
sll0163-as	sll0163-as	asRNA	N/A	N/A	N/A
sll0163-as2	sll0163-as2	asRNA	N/A	N/A	N/A
sll0166	cobA/hemD	a fusion protein between uroporphyrinogen-III C -methyltransferase (CobA/CorA) and uroporphyrinogen-III s ynthase (HemD)	a fusion protein between uroporphyrinogen-III C-methyltransferase (CobA/CorA) and uroporphyrinogen-III synthase (HemD) B Biosynthesis of cofactors; prosthetic groups; and carriers B3 Cobalamin; heme; phycobilin and porphyrin	metabolic process (GO:0008152); oxidation reduction (GO:0055114); porphyrin biosynthetic process (GO:0006779); tetrapyrrole biosynthetic process (GO:0033014)	methyltransferase activity (GO:0008168); uroporphyrinogen-III synthase activity (GO:0004852)
sll0167	sll0167	unknown protein	unknown protein Z Unknown	N/A	N/A
sll0168	sll0168	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
sll0169	sll0169	cell division protein Ftn2 homolog	cell division protein Ftn2 homolog D Cellular processes D1 Cell division	N/A	heat shock protein binding (GO:0031072)
sll0170	dnaK2	DnaK protein 2;  heat shock protein 70;  molecula r chaperone	DnaK protein 2; heat shock protein 70; molecular chaperone D Cellular processes D3 Chaperones	protein folding (GO:0006457)	ATP binding (GO:0005524); unfolded protein binding (GO:0051082)
sll0170-as	sll0170-as	asRNA	N/A	N/A	N/A
sll0171	gcvT	probable aminomethyltransferase	probable aminomethyltransferase F Energy metabolism F2 Amino acids and amines	glycine catabolic process (GO:0006546); cytoplasm (GO:0005737)	aminomethyltransferase activity (GO:0004047)
sll0172	sll0172	periplasmic protein;  function unknown	periplasmic protein; function unknown Z Unknown	N/A	N/A
sll0173	vgb	virginiamycin B hydrolase;  periplasmic protein	virginiamycin B hydrolase; periplasmic protein P Hypothetical	antibiotic catabolic process (GO:0017001); response to antibiotic (GO:0046677)	carbon-oxygen lyase activity (GO:0016835); magnesium ion binding (GO:0000287)
sll0174	sll0174	hypothetical protein	hypothetical protein P Hypothetical	transport (GO:0006810); outer membrane-bounded periplasmic space (GO:0030288)	transporter activity (GO:0005215)
sll0174-as	sll0174-as	asRNA	N/A	N/A	N/A
sll0174-as2	sll0174-as2	asRNA	N/A	N/A	N/A
sll0175	sll0175	hypothetical protein	hypothetical protein P Hypothetical	N/A	oxidoreductase activity (GO:0016491)
sll0176	sll0176	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
sll0177	sll0177	hypothetical protein	hypothetical protein P Hypothetical	DNA recombination (GO:0006310)	DNA binding (GO:0003677); recombinase activity (GO:0000150)
sll0177-as	sll0177-as	asRNA	N/A	N/A	N/A
sll0178	sll0178	hypothetical protein	hypothetical protein P Hypothetical	regulation of transcription; DNA-dependent (GO:0006355); nucleus (GO:0005634)	sequence-specific DNA binding (GO:0043565); transcription factor activity (GO:0003700)
sll0179	gltX	glutamyl-tRNA synthetase	glutamyl-tRNA synthetase M Translation M1 Aminoacyl tRNA synthetases and tRNA modification	glutamyl-tRNA aminoacylation (GO:0006424); tRNA aminoacylation for protein translation (GO:0006418); translation (GO:0006412); cytoplasm (GO:0005737)	ATP binding (GO:0005524); aminoacyl-tRNA ligase activity (GO:0004812); glutamate-tRNA ligase activity (GO:0004818); nucleotide binding (GO:0000166)
sll0180	sll0180	hypothetical protein	hypothetical protein P Hypothetical	protein secretion (GO:0009306); membrane (GO:0016020)	protein transporter activity (GO:0008565)
sll0181	sll0181	unknown protein	unknown protein Z Unknown	N/A	N/A
sll0182	sll0182	ABC transporter ATP-binding protein	ABC transporter ATP-binding protein N Transport and binding proteins	transmembrane transport (GO:0055085); transport (GO:0006810); integral to membrane (GO:0016021); membrane (GO:0016020)	ATP binding (GO:0005524); ATPase activity (GO:0016887); ATPase activity; coupled to transmembrane movement of substances (GO:0042626); nucleoside-triphosphatase activity (GO:0017111); nucleotide binding (GO:0000166)
sll0182-as	sll0182-as	asRNA	N/A	N/A	N/A
sll0183	sll0183	hypothetical protein	hypothetical protein P Hypothetical	N/A	binding (GO:0005488)
sll0184	sigC	group2 RNA polymerase sigma factor SigC	group2 RNA polymerase sigma factor SigC L Transcription L2 RNA synthesis; modification; and DNA transcription	regulation of transcription; DNA-dependent (GO:0006355); transcription initiation (GO:0006352)	DNA binding (GO:0003677); sigma factor activity (GO:0016987); transcription factor activity (GO:0003700)
sll0184-as	sll0184-as	asRNA	N/A	N/A	N/A
sll0185	sll0185	hypothetical protein	hypothetical protein P Hypothetical	transcription termination (GO:0006353)	transcription termination factor activity (GO:0003715)
sll0188	sll0188	unknown protein	unknown protein Z Unknown	N/A	N/A
sll0188-as	sll0188-as	asRNA	N/A	N/A	N/A
sll0189	sll0189	hypothetical protein	hypothetical protein P Hypothetical	N/A	DNA binding (GO:0003677)
sll0191	sll0191	unknown protein	unknown protein Z Unknown	oxidation reduction (GO:0055114)	L-ascorbic acid binding (GO:0031418); iron ion binding (GO:0005506); oxidoreductase activity; acting on paired donors; with incorporation or reduction of molecular oxygen (GO:0016705)
sll0191-as	sll0191-as	asRNA	N/A	N/A	N/A
sll0192	sll0192	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
sll0194	ycf43	putative sec-independent protein translocase	putative sec-independent protein translocase D Cellular processes D5 Protein and peptide secretion	N/A	N/A
sll0195	sll0195	probable ATP-dependent protease	probable ATP-dependent protease M Translation M2 Degradation of proteins; peptides; and glycopeptides	proteolysis (GO:0006508)	ATP-dependent peptidase activity (GO:0004176)
sll0198	sll0198	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
sll0199	petE	plastocyanin	plastocyanin H Photosynthesis and respiration H9 Soluble electron carriers	N/A	copper ion binding (GO:0005507); electron carrier activity (GO:0009055)
sll0200	sll0200	transposase	putative transposase [ISY100s: 2524547 - 2525492] O Other categories O8 Transposon-related functions	N/A	N/A
sll0201	sll0201	transposase	putative transposase [ISY100s: 2524547 - 2525492] O Other categories O8 Transposon-related functions	N/A	N/A
sll0202	gidA	glucose inhibited division protein	glucose inhibited division protein D Cellular processes D1 Cell division	tRNA processing (GO:0008033); tRNA wobble uridine modification (GO:0002098)	FAD binding (GO:0050660)
sll0204	gidA	glucose inhibited division protein	glucose inhibited division protein D Cellular processes D1 Cell division	metabolic process (GO:0008152); tRNA processing (GO:0008033); cytoplasm (GO:0005737)	FAD binding (GO:0050660); binding (GO:0005488); catalytic activity (GO:0003824); methylenetetrahydrofolate-tRNA-(uracil-5-)-methyltransferase (FADH2-oxidizing) activity (GO:0047151)
sll0204-as	sll0204-as	asRNA	N/A	N/A	N/A
sll0204-as2	sll0204-as2	asRNA	N/A	N/A	N/A
sll0205	sll0205	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
sll0207	rfbA	glucose-1-phosphate thymidylyltransferase	glucose-1-phosphate thymidylyltransferase C Cell envelope C3 Surface polysaccharides; lipopolysaccharides and antigens	biosynthetic process (GO:0009058)	nucleotidyltransferase activity (GO:0016779); transferase activity (GO:0016740)
sll0207-as	sll0207-as	asRNA	N/A	N/A	N/A
sll0207-as2	sll0207-as2	asRNA	N/A	N/A	N/A
sll0207-as3	sll0207-as3	asRNA	N/A	N/A	N/A
sll0207-as4	sll0207-as4	asRNA	N/A	N/A	N/A
sll0208	sll0208	hypothetical protein	hypothetical protein P Hypothetical	oxidation reduction (GO:0055114)	oxidoreductase activity (GO:0016491); transition metal ion binding (GO:0046914)
sll0209	sll0209	hypothetical protein	hypothetical protein P Hypothetical	metabolic process (GO:0008152); oxidation reduction (GO:0055114); cytoplasm (GO:0005737)	binding (GO:0005488); catalytic activity (GO:0003824); shikimate 5-dehydrogenase activity (GO:0004764)
sll0209-as	sll0209-as	asRNA	N/A	N/A	N/A
sll0209-as2	sll0209-as2	asRNA	N/A	N/A	N/A
sll0210	uppP	bacitracin resistance protein	bacitracin resistance protein O Other categories O3 Drug and analog sensitivity	dephosphorylation (GO:0016311); membrane (GO:0016020)	undecaprenyl-diphosphatase activity (GO:0050380)
sll0216	sll0216	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
sll0217	sll0217	flavoprotein	flavoprotein O Other categories O7 Other	N/A	FMN binding (GO:0010181); hydrolase activity (GO:0016787); oxidoreductase activity (GO:0016491)
sll0217-as	sll0217-as	asRNA	N/A	N/A	N/A
sll0217-as2	sll0217-as2	asRNA	N/A	N/A	N/A
sll0218	sll0218	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
sll0219	sll0219	flavoprotein	flavoprotein O Other categories O7 Other	N/A	FMN binding (GO:0010181); electron carrier activity (GO:0009055); hydrolase activity (GO:0016787); oxidoreductase activity (GO:0016491)
sll0219-as	sll0219-as	asRNA	N/A	N/A	N/A
sll0220	glmS	L-glutamine:D-fructose-6-P amidotransferase	L-glutamine:D-fructose-6-P amidotransferase E Central intermediary metabolism E1 Amino sugars	carbohydrate biosynthetic process (GO:0016051); carbohydrate metabolic process (GO:0005975); metabolic process (GO:0008152); cytoplasm (GO:0005737)	glutamine-fructose-6-phosphate transaminase (isomerizing) activity (GO:0004360); sugar binding (GO:0005529)
sll0221	bcp	bacterioferritin comigratory protein	bacterioferritin comigratory protein N Transport and binding proteins	cell redox homeostasis (GO:0045454)	antioxidant activity (GO:0016209); oxidoreductase activity (GO:0016491)
sll0222	phoA	putative purple acid phosphatase	putative purple acid phosphatase O Other categories O7 Other	N/A	hydrolase activity (GO:0016787)
sll0223	ndhB	NADH dehydrogenase subunit 2	NADH dehydrogenase subunit 2 H Photosynthesis and respiration H5 NADH dehydrogenase	ATP synthesis coupled electron transport (GO:0042773); oxidation reduction (GO:0055114)	NADH dehydrogenase (ubiquinone) activity (GO:0008137)
sll0223-as	sll0223-as	asRNA	N/A	N/A	N/A
sll0224	sll0224	amino-acid ABC transporter binding protein	amino-acid ABC transporter binding protein N Transport and binding proteins	transport (GO:0006810); outer membrane-bounded periplasmic space (GO:0030288)	transporter activity (GO:0005215)
sll0224-as	sll0224-as	asRNA	N/A	N/A	N/A
sll0225	sll0225	unknown protein	unknown protein Z Unknown	N/A	N/A
sll0225-as	sll0225-as	asRNA	N/A	N/A	N/A
sll0226	ycf4	photosystem I assembly related protein	photosystem I assembly related protein H Photosynthesis and respiration H6 Photosystem I	photosynthesis (GO:0015979); integral to membrane (GO:0016021); thylakoid (GO:0009579)	N/A
sll0227	ppiB	peptidyl-prolyl cis-trans isomerase B;  periplas mic protein	peptidyl-prolyl cis-trans isomerase B; periplasmic protein M Translation M4 Protein modification and translation factors	protein folding (GO:0006457)	peptidyl-prolyl cis-trans isomerase activity (GO:0003755)
sll0227-as	sll0227-as	asRNA	N/A	N/A	N/A
sll0228	speB1	arginase	arginase F Energy metabolism F2 Amino acids and amines	polyamine biosynthetic process (GO:0006596)	agmatinase activity (GO:0008783); hydrolase activity; acting on carbon-nitrogen (but not peptide) bonds; in linear amidines (GO:0016813); metal ion binding (GO:0046872)
sll0230	sll0230	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
sll0236	sll0236	unknown protein	unknown protein Z Unknown	proteolysis (GO:0006508)	metallocarboxypeptidase activity (GO:0004181); zinc ion binding (GO:0008270)
sll0237	sll0237	unknown protein	unknown protein Z Unknown	transport (GO:0006810)	transporter activity (GO:0005215)
sll0238	sll0238	unknown protein	unknown protein Z Unknown	transport (GO:0006810); membrane (GO:0016020)	transporter activity (GO:0005215)
sll0238-as	sll0238-as	asRNA	N/A	N/A	N/A
sll0240	sll0240	ABC transporter ATP-binding protein	ABC transporter ATP-binding protein N Transport and binding proteins	N/A	ATP binding (GO:0005524); ATPase activity (GO:0016887); nucleoside-triphosphatase activity (GO:0017111); nucleotide binding (GO:0000166)
sll0241	sll0241	unknown protein	unknown protein Z Unknown	N/A	N/A
sll0242	sll0242	unknown protein	unknown protein Z Unknown	N/A	N/A
sll0243	sll0243	unknown protein	unknown protein Z Unknown	N/A	N/A
sll0244	galE	UDP-glucose 4-epimerase	UDP-glucose 4-epimerase F Energy metabolism F12 Sugars	cellular metabolic process (GO:0044237); galactose metabolic process (GO:0006012); metabolic process (GO:0008152)	UDP-glucose 4-epimerase activity (GO:0003978); binding (GO:0005488); catalytic activity (GO:0003824); coenzyme binding (GO:0050662)
sll0245	sll0245	probable GTP binding protein	probable GTP binding protein O Other categories O7 Other	intracellular (GO:0005622)	GTP binding (GO:0005525)
sll0247	isiA	iron-stress chlorophyll-binding protein;  homolo gous to psbC (CP43)	iron-stress chlorophyll-binding protein; homologous to psbC (CP43) H Photosynthesis and respiration H7 Photosystem II	photosynthesis; light reaction (GO:0019684); photosynthetic electron transport chain (GO:0009767); membrane (GO:0016020); photosystem (GO:0009521)	chlorophyll binding (GO:0016168)
sll0247-as	sll0247-as	asRNA	N/A	N/A	N/A
sll0247-as2	sll0247-as2	asRNA	N/A	N/A	N/A
sll0248	isiB	flavodoxin	flavodoxin H Photosynthesis and respiration H9 Soluble electron carriers	N/A	FMN binding (GO:0010181); electron carrier activity (GO:0009055); oxidoreductase activity (GO:0016491)
